Index,Parcel List
7364,20-06-23-0-000-021.014
7365,20-06-23-0-000-021.015
7366,20-06-23-0-000-021.016
7367,20-06-23-0-000-021.017
7368,20-06-23-0-000-021.018
7369,20-06-23-0-000-021.019
7370,20-06-23-0-000-021.020
7371,20-06-23-0-000-021.021
7372,20-06-23-0-000-021.022
7373,20-06-23-0-000-021.023
7374,20-06-23-0-000-021.024
7375,20-06-23-0-000-021.025
7376,20-06-23-0-000-021.026
7377,20-06-23-0-000-021.027
7378,20-06-23-0-000-021.028
7379,20-06-23-0-000-021.029
7380,20-06-23-0-000-021.030
7381,20-06-23-0-000-021.031
7382,20-06-23-0-000-021.032
7383,20-06-23-0-000-021.033
7384,20-06-23-0-000-021.034
7385,20-06-23-0-000-021.035
7386,20-06-23-0-000-021.036
7387,20-06-23-0-000-021.037
7388,20-06-23-0-000-021.038
7389,20-06-23-0-000-021.039
7390,20-06-23-0-000-021.040
7391,20-06-23-0-000-021.041
7392,20-06-23-0-000-021.042
7393,20-06-23-0-000-021.043
7394,20-06-23-0-000-021.044
7395,20-06-23-0-000-021.045
7396,20-06-23-0-000-021.046
7397,20-06-23-0-000-021.047
7398,20-06-23-0-000-021.048
7399,20-06-23-0-000-021.049
7400,20-06-23-0-000-021.050
7401,20-06-23-0-000-021.051
7402,20-06-23-0-000-021.052
7403,20-06-23-0-000-021.053
7404,20-06-23-0-000-021.054
7405,20-06-23-0-000-021.055
7406,20-06-23-0-000-021.056
7407,20-06-23-0-000-021.057
7408,20-06-23-0-000-021.058
7409,20-06-23-0-000-021.059
7410,20-06-23-0-000-021.060
7411,20-06-23-0-000-021.061
7412,20-06-23-0-000-021.062
7413,20-06-23-0-000-021.063
7414,20-06-23-0-000-021.064
7415,20-06-23-0-000-021.065
7416,20-06-23-0-000-021.066
7417,20-06-23-0-000-021.067
7418,20-06-23-0-000-021.068
7419,20-06-23-0-000-021.069
7420,20-06-23-0-000-021.070
7421,20-06-23-0-000-021.071
7422,20-06-23-0-000-021.072
7423,20-06-23-0-000-021.073
7424,20-06-23-0-000-021.074
7425,20-06-23-0-000-021.075
7426,20-06-23-0-000-021.076
7427,20-06-23-0-000-021.077
7428,20-06-23-0-000-021.078
7429,20-06-23-0-000-021.079
7430,20-06-23-0-000-021.080
7431,20-06-23-0-000-021.081
7432,20-06-23-0-000-021.082
7433,20-06-23-0-000-021.083
7434,20-06-23-0-000-022.000
7435,20-06-23-0-000-022.001
7436,20-06-23-0-000-022.003
7437,20-06-23-0-000-024.000
7438,20-06-23-0-000-024.002
7439,20-06-23-0-000-025.000
7440,20-06-23-0-000-028.000
7441,20-06-23-0-000-030.000
7442,20-06-23-0-000-031.000
7443,20-06-23-0-000-031.002
7444,20-06-23-0-000-032.000
7445,20-06-23-0-000-033.000
7446,20-06-23-0-000-033.001
7447,20-06-23-0-000-033.003
7448,20-06-23-0-000-034.000
7449,20-06-23-0-000-035.000
7450,20-06-23-0-000-035.001
7451,20-06-23-0-000-035.002
7452,20-06-23-0-000-035.003
7453,20-06-23-0-001-001.000
7454,20-06-23-0-001-002.000
7455,20-06-23-0-001-003.000
7456,20-06-23-0-001-004.000
7457,20-06-23-0-001-005.000
7458,20-06-23-0-001-006.000
7459,20-06-23-0-001-007.000
7460,20-06-23-0-001-008.000
7461,20-06-23-0-001-009.000
7462,20-06-23-0-001-010.000
7463,20-06-23-0-001-011.000
7464,20-06-23-0-001-012.000
7465,20-06-23-0-001-013.000
7466,20-06-23-0-001-014.000
7467,20-06-23-0-001-015.000
7468,20-06-23-0-001-016.000
7469,20-06-23-0-001-017.000
7470,20-06-23-0-001-018.000
7471,20-06-23-0-001-019.000
7472,20-06-23-0-001-020.000
7473,20-06-23-0-001-021.000
7474,20-06-23-0-001-022.000
7475,20-06-23-0-001-023.000
7476,20-06-23-0-001-024.000
7477,20-06-23-0-001-025.000
7478,20-06-23-0-001-026.000
7479,20-06-23-0-001-027.000
7480,20-06-23-0-001-028.000
7481,20-06-23-0-001-029.000
7482,20-06-23-0-001-030.000
7483,20-06-23-0-001-031.000
7484,20-06-23-0-001-032.000
7485,20-06-23-0-001-033.000
7486,20-06-23-0-001-034.000
7487,20-06-23-0-001-035.000
7488,20-06-23-0-001-036.000
7489,20-06-23-0-001-037.000
7490,20-06-23-0-001-038.000
7491,20-06-23-0-001-039.000
7492,20-06-23-0-001-040.000
7493,20-06-23-0-001-041.000
7494,20-06-23-0-001-042.000
7495,20-06-23-0-001-043.000
7496,20-06-23-0-001-044.000
7497,20-06-23-0-001-045.000
7498,20-06-23-0-001-046.000
7499,20-06-23-0-001-047.000
7500,20-06-23-0-001-048.000
7501,20-06-23-0-001-049.000
7502,20-06-23-0-001-050.000
7503,20-06-23-0-001-051.000
7504,20-06-23-0-001-052.000
7505,20-06-24-0-000-001.000
7506,20-06-24-0-000-002.000
7507,20-06-24-0-000-002.001
7508,20-06-24-0-000-003.000
7509,20-06-24-0-000-003.001
7510,20-06-24-0-000-003.002
7511,20-06-24-0-000-004.000
7512,20-06-24-0-000-005.000
7513,20-06-24-0-000-005.001
7514,20-06-24-0-000-006.000
7515,20-06-24-0-000-006.001
7516,20-06-24-0-000-006.002
7517,20-06-24-0-000-007.000
7518,20-06-24-0-000-007.001
7519,20-06-24-0-000-007.002
7520,20-06-24-0-000-007.003
7521,20-06-24-0-000-007.004
7522,20-06-24-0-000-007.005
7523,20-06-24-0-000-008.000
7524,20-06-24-0-000-009.000
7525,20-06-24-0-000-009.001
7526,20-06-24-0-000-010.000
7527,20-06-24-0-000-011.000
7528,20-06-24-0-000-012.000
7529,20-06-24-0-000-013.000
7530,20-06-24-0-000-014.000
7531,20-06-24-0-000-015.000
7532,20-06-24-0-000-016.000
7533,20-06-24-0-000-017.000
7534,20-06-24-0-000-018.000
7535,20-06-24-0-000-019.000
7536,20-06-24-0-000-019.001
7537,20-06-24-0-000-020.000
7538,20-06-24-0-000-020.001
7539,20-06-24-0-000-020.002
7540,20-06-24-0-000-021.000
7541,20-06-24-0-000-023.000
7542,20-06-24-0-000-024.000
7543,20-06-24-0-000-025.000
7544,20-06-24-0-000-025.001
7545,20-06-24-0-000-026.000
7546,20-06-24-0-000-026.001
7547,20-06-24-0-000-027.000
7548,20-06-24-0-000-028.000
7549,20-06-24-0-000-029.000
7550,20-06-24-0-000-030.000
7551,20-06-24-0-000-031.000
7552,20-06-24-0-000-032.000
7553,20-06-24-0-000-032.001
7554,20-06-24-0-000-034.000
7555,20-06-24-0-000-034.001
7556,20-06-24-0-000-035.000
7557,20-06-24-0-000-036.000
7558,20-06-24-0-000-038.000
7559,20-06-24-0-000-038.001
7560,20-06-24-0-000-040.000
7561,20-06-24-0-000-041.000
7562,20-06-24-0-000-042.000
7563,20-06-24-0-000-043.000
7564,20-06-24-0-000-044.000
7565,20-06-24-0-000-045.000
7566,20-06-24-0-000-045.001
7567,20-06-24-0-000-046.000
7568,20-06-24-0-000-047.000
7569,20-06-24-0-000-048.000
7570,20-06-24-0-000-049.000
7571,20-06-24-0-000-049.001
7572,20-06-24-0-000-049.002
7573,20-06-24-0-000-049.003
7574,20-06-24-0-000-049.004
7575,20-06-24-0-000-049.005
7576,20-06-24-0-000-049.006
7577,20-06-24-0-000-049.007
7578,20-06-24-0-000-049.008
7579,20-06-24-0-000-049.009
7580,20-06-24-0-000-049.010
7581,20-06-24-0-000-049.011
7582,20-06-24-0-000-049.013
7583,20-06-24-0-000-049.014
7584,20-06-24-0-000-049.016
7585,20-06-24-0-000-049.017
7586,20-06-24-0-000-050.000
7587,20-06-24-0-000-051.000
7588,20-06-24-0-000-051.001
7589,20-06-24-0-000-051.002
7590,20-06-24-0-000-052.000
7591,20-06-24-0-000-052.001
7592,20-06-24-0-000-052.002
7593,20-06-24-0-000-053.000
7594,20-06-24-0-000-054.000
7595,20-06-24-0-000-054.002
7596,20-06-24-0-000-054.003
7597,20-06-24-0-000-054.004
7598,20-06-24-0-000-056.000
7599,20-06-24-0-000-057.000
7600,20-06-24-0-000-057.001
7601,20-06-24-0-000-057.002
7602,20-06-24-0-000-057.003
7603,20-06-24-0-000-057.004
7604,20-06-24-0-000-058.000
7605,20-06-24-0-000-059.000
7606,20-06-24-0-000-059.001
7607,20-06-24-0-000-059.002
7608,20-06-24-0-000-059.003
7609,20-06-24-0-000-059.004
7610,20-06-24-0-000-059.005
7611,20-06-24-0-000-060.000
7612,20-06-24-0-000-061.000
7613,20-06-24-0-000-061.001
7614,20-06-24-0-000-061.002
7615,20-07-25-0-000-001.000
7616,20-07-25-0-000-001.001
7617,20-07-25-0-000-001.002
7618,20-07-25-0-000-001.003
7619,20-07-25-0-000-001.004
7620,20-07-25-0-000-001.005
7621,20-07-25-0-000-001.006
7622,20-07-25-0-000-001.007
7623,20-07-25-0-000-001.008
7624,20-07-25-0-000-001.009
7625,20-07-25-0-000-001.011
7626,20-07-25-0-000-001.012
7627,20-07-25-0-000-001.013
7628,20-07-25-0-000-001.014
7629,20-07-25-0-000-001.015
7630,20-07-25-0-000-001.016
7631,20-07-25-0-000-002.000
7632,20-07-25-0-000-003.000
7633,20-07-25-0-000-004.000
7634,20-07-25-0-000-004.001
7635,20-07-25-0-000-004.002
7636,20-07-25-0-000-004.003
7637,20-07-25-0-000-004.004
7638,20-07-25-0-000-004.005
7639,20-07-25-0-000-004.006
7640,20-07-25-0-000-004.007
7641,20-07-25-0-000-004.008
7642,20-07-25-0-000-004.009
7643,20-07-25-0-000-004.011
7644,20-07-25-0-000-004.012
7645,20-07-25-0-000-005.000
7646,20-07-25-0-000-006.000
7647,20-07-25-0-000-007.000
7648,20-07-25-0-000-008.000
7649,20-07-25-0-000-009.000
7650,20-07-25-0-000-010.000
7651,20-07-25-0-000-011.000
7652,20-07-25-0-000-012.000
7653,20-07-25-0-000-013.000
7654,20-07-25-0-000-014.000
7655,20-07-25-0-000-015.000
7656,20-07-25-0-000-016.000
7657,20-07-25-0-000-017.000
7658,20-07-25-0-000-018.000
7659,20-07-25-0-000-019.000
7660,20-07-25-0-000-020.000
7661,20-07-25-0-000-021.000
7662,20-07-25-0-000-022.000
7663,20-07-25-0-000-023.000
7664,20-07-25-0-000-024.000
7665,20-07-25-0-000-025.000
7666,20-07-25-0-000-026.000
7667,20-07-25-0-000-027.000
7668,20-07-25-0-000-028.000
7669,20-07-25-0-000-029.000
7670,20-07-25-0-000-030.000
7671,20-07-25-0-000-031.000
7672,20-07-25-0-000-032.000
7673,20-07-25-0-000-033.000
7674,20-07-25-0-000-034.000
7675,20-07-25-0-000-035.000
7676,20-07-25-0-000-036.000
7677,20-07-25-0-000-037.000
7678,20-07-25-0-000-038.000
7679,20-07-25-0-000-039.000
7680,20-07-25-0-000-040.000
7681,20-07-25-0-000-041.000
7682,20-07-25-0-000-042.000
7683,20-07-25-0-000-043.000
7684,20-07-25-0-000-044.000
7685,20-07-25-0-000-045.000
7686,20-07-25-0-000-046.000
7687,20-07-25-0-000-046.001
7688,20-07-25-0-000-046.002
7689,20-07-25-0-000-046.003
7690,20-07-25-0-000-047.000
7691,20-07-25-0-000-048.000
7692,20-07-25-0-000-048.001
7693,20-07-25-0-000-049.000
7694,20-07-25-0-000-050.000
7695,20-07-25-0-000-051.000
7696,20-07-25-0-000-051.001
7697,20-07-25-0-000-051.002
7698,20-07-25-0-000-053.000
7699,20-07-25-0-000-053.001
7700,20-07-25-0-000-053.002
7701,20-07-25-0-000-053.003
7702,20-07-25-0-000-054.000
7703,20-07-25-0-000-055.000
7704,20-07-25-0-000-056.000
7705,20-07-25-0-000-057.000
7706,20-07-25-0-000-058.000
7707,20-07-25-0-000-059.000
7708,20-07-25-0-000-060.000
7709,20-07-25-0-000-061.000
7710,20-07-25-0-000-062.000
7711,20-07-25-0-000-063.000
7712,20-07-25-0-000-064.000
7713,20-07-25-0-000-064.001
7714,20-07-25-0-000-064.004
7715,20-07-25-0-000-064.005
7716,20-07-25-0-000-064.006
7717,20-07-25-0-000-064.007
7718,20-07-25-0-000-064.008
7719,20-07-25-0-000-064.009
7720,20-07-25-0-000-064.010
7721,20-07-25-0-000-064.011
7722,20-07-25-0-000-065.000
7723,20-07-25-0-000-066.000
7724,20-07-25-0-000-066.001
7725,20-07-25-0-000-066.002
7726,20-07-25-0-000-066.003
7727,20-07-25-0-000-066.004
7728,20-07-25-0-000-066.005
7729,20-07-25-0-000-066.006
7730,20-07-25-0-000-066.007
7731,20-07-25-0-000-066.008
7732,20-07-25-0-000-066.009
7733,20-07-25-0-000-067.000
7734,20-07-25-0-000-068.000
7735,20-07-25-0-000-069.000
7736,20-07-25-0-000-070.000
7737,20-07-25-0-000-070.001
7738,20-07-25-0-000-071.000
7739,20-07-25-0-000-072.000
7740,20-07-25-0-000-073.000
7741,20-07-25-0-000-073.002
7742,20-07-25-0-000-073.003
7743,20-07-25-0-000-073.004
7744,20-07-25-0-000-074.000
7745,20-07-25-0-000-075.000
7746,20-07-25-0-000-076.000
7747,20-07-25-0-000-077.000
7748,20-07-25-0-000-078.000
7749,20-07-25-0-000-079.000
7750,20-07-25-0-000-080.000
7751,20-07-25-0-000-080.001
7752,20-07-25-0-000-081.000
7753,20-07-25-0-000-082.000
7754,20-07-25-0-000-083.000
7755,20-07-25-0-000-084.000
7756,20-07-25-0-000-085.000
7757,20-07-25-0-000-086.000
7758,20-07-25-0-000-086.001
7759,20-07-25-0-000-087.000
7760,20-07-25-0-000-088.000
7761,20-07-25-0-000-089.000
7762,20-07-25-0-000-090.000
7763,20-07-25-0-000-091.000
7764,20-07-25-0-000-093.000
7765,20-07-25-0-000-094.000
7766,20-07-25-0-000-095.000
7767,20-07-25-0-000-095.001
7768,20-07-25-0-000-095.002
7769,20-07-25-0-000-095.003
7770,20-07-25-0-000-095.004
7771,20-07-25-0-000-095.005
7772,20-07-25-0-000-095.006
7773,20-07-25-0-000-095.007
7774,20-07-25-0-000-095.008
7775,20-07-25-0-000-095.009
7776,20-07-25-0-000-095.010
7777,20-07-25-0-000-095.011
7778,20-07-25-0-000-095.012
7779,20-07-25-0-000-095.013
7780,20-07-25-0-000-095.014
7781,20-07-25-0-000-095.015
7782,20-07-25-0-000-095.016
7783,20-07-25-0-000-095.017
7784,20-07-25-0-000-095.018
7785,20-07-25-0-000-095.019
7786,20-07-25-0-000-095.020
7787,20-07-25-0-000-095.021
7788,20-07-25-0-000-095.022
7789,20-07-25-0-000-095.023
7790,20-07-25-0-000-095.024
7791,20-07-25-0-000-095.025
7792,20-07-25-0-000-095.026
7793,20-07-25-0-000-095.027
7794,20-07-25-0-000-095.028
7795,20-07-25-0-000-095.029
7796,20-07-25-0-000-095.030
7797,20-07-25-0-000-095.031
7798,20-07-25-0-000-095.032
7799,20-07-25-0-000-095.033
7800,20-07-25-0-000-095.034
7801,20-07-25-0-000-095.035
7802,20-07-25-0-000-095.036
7803,20-07-25-0-000-095.037
7804,20-07-25-0-000-095.038
7805,20-07-25-0-000-095.039
7806,20-07-25-0-000-096.000
7807,20-07-25-0-000-096.001
7808,20-07-25-0-000-096.002
7809,20-07-25-0-000-096.003
7810,20-07-25-0-000-096.004
7811,20-07-25-0-000-097.000
7812,20-07-25-0-000-098.000
7813,20-07-25-0-000-098.002
7814,20-07-25-0-000-099.000
7815,20-07-26-0-000-001.000
7816,20-07-26-0-000-001.001
7817,20-07-26-0-000-001.002
7818,20-07-26-0-000-002.000
7819,20-07-26-0-000-003.002
7820,20-07-26-0-000-004.000
7821,20-07-26-0-000-004.001
7822,20-07-26-0-000-004.002
7823,20-07-26-0-000-005.000
7824,20-07-26-0-000-006.000
7825,20-07-26-0-000-007.000
7826,20-07-26-0-000-008.000
7827,20-07-26-0-000-008.001
7828,20-07-26-0-000-008.002
7829,20-07-26-0-000-009.001
7830,20-07-26-0-000-009.002
7831,20-07-26-0-000-010.000
7832,20-07-26-0-000-010.001
7833,20-07-26-0-000-010.002
7834,20-07-26-0-000-010.003
7835,20-07-26-0-000-010.004
7836,20-07-26-0-000-010.005
7837,20-07-26-0-000-011.000
7838,20-07-26-0-000-012.000
7839,20-07-26-0-000-013.000
7840,20-07-26-0-000-014.000
7841,20-07-26-0-000-015.000
7842,20-07-26-0-000-016.000
7843,20-07-26-0-000-016.001
7844,20-07-26-0-000-016.002
7845,20-07-26-0-000-016.004
7846,20-07-26-0-000-016.005
7847,20-07-26-0-000-016.006
7848,20-07-26-0-000-016.007
7849,20-07-26-0-000-016.008
7850,20-07-26-0-000-016.009
7851,20-07-26-0-000-017.000
7852,20-07-26-0-000-018.000
7853,20-07-26-0-000-018.001
7854,20-07-26-0-000-018.002
7855,20-07-26-0-000-018.003
7856,20-07-26-0-000-018.004
7857,20-07-26-0-000-018.005
7858,20-07-26-0-000-018.006
7859,20-07-26-0-000-018.007
7860,20-07-26-0-000-019.000
7861,20-07-26-0-000-019.001
7862,20-07-26-0-000-020.000
7863,20-07-26-0-000-020.001
7864,20-07-26-0-000-020.003
7865,20-07-26-0-000-020.004
7866,20-07-26-0-000-021.000
7867,20-07-26-0-000-021.001
7868,20-07-26-0-000-022.000
7869,20-07-26-0-000-023.000
7870,20-07-26-0-000-023.001
7871,20-07-26-0-000-023.002
7872,20-07-26-0-000-023.003
7873,20-07-26-0-000-023.004
7874,20-07-26-0-000-024.000
7875,20-07-26-0-000-024.001
7876,20-07-26-0-000-024.002
7877,20-07-35-0-000-001.000
7878,20-07-35-0-000-001.001
7879,20-07-35-0-000-001.002
7880,20-07-35-0-000-002.000
7881,20-07-35-0-000-003.000
7882,20-07-35-0-000-004.000
7883,20-07-35-0-000-004.001
7884,20-07-35-0-000-004.002
7885,20-07-35-0-000-005.000
7886,20-07-35-0-000-005.001
7887,20-07-35-0-000-005.002
7888,20-07-35-0-000-006.000
7889,20-07-35-0-000-007.000
7890,20-07-35-0-000-007.001
7891,20-07-35-0-000-008.000
7892,20-07-35-0-000-009.000
7893,20-07-35-0-000-010.000
7894,20-07-35-0-000-010.001
7895,20-07-35-0-000-011.000
7896,20-07-35-0-000-012.000
7897,20-07-35-0-000-012.001
7898,20-07-35-0-000-013.000
7899,20-07-35-0-000-013.001
7900,20-07-35-0-000-014.000
7901,20-07-35-0-000-015.000
7902,20-07-35-0-000-015.001
7903,20-07-35-0-000-015.002
7904,20-07-35-0-000-015.003
7905,20-07-35-0-000-015.004
7906,20-07-35-0-000-015.005
7907,20-07-35-0-000-015.006
7908,20-07-35-0-000-015.007
7909,20-07-35-0-000-016.000
7910,20-07-35-0-000-017.000
7911,20-07-35-0-000-018.000
7912,20-07-35-0-000-020.000
7913,20-07-35-0-000-021.000
7914,20-07-35-0-000-021.001
7915,20-07-35-0-000-023.000
7916,20-07-35-0-000-023.001
7917,20-07-35-0-000-023.002
7918,20-07-35-0-000-023.003
7919,20-07-35-0-000-023.004
7920,20-07-35-0-000-023.005
7921,20-07-35-0-000-023.006
7922,20-07-35-0-000-024.000
7923,20-07-35-0-000-025.000
7924,20-07-35-0-000-026.000
7925,20-07-35-0-000-027.000
7926,20-07-35-0-000-028.000
7927,20-07-35-0-000-029.000
7928,20-07-35-0-000-030.000
7929,20-07-35-0-000-032.000
7930,20-07-35-0-000-033.000
7931,20-07-35-0-000-033.001
7932,20-07-35-0-000-033.002
7933,20-07-35-0-000-034.000
7934,20-07-35-0-000-035.000
7935,20-07-35-0-000-035.001
7936,20-07-35-0-000-035.002
7937,20-07-35-0-000-036.000
7938,20-07-35-0-000-037.000
7939,20-07-35-0-000-037.001
7940,20-07-35-0-000-038.000
7941,20-07-35-0-000-038.002
7942,20-07-35-0-000-038.003
7943,20-07-35-0-000-039.000
7944,20-07-35-0-000-039.001
7945,20-07-35-0-000-039.002
7946,20-07-35-0-000-040.000
7947,20-07-35-0-000-040.001
7948,20-07-35-0-000-040.002
7949,20-07-35-0-000-040.003
7950,20-07-35-0-000-040.004
7951,20-07-35-0-000-040.005
7952,20-07-35-0-000-040.006
7953,20-07-35-0-000-041.000
7954,20-07-35-0-000-042.000
7955,20-07-35-0-000-043.000
7956,20-07-35-0-000-044.000
7957,20-07-35-0-000-044.001
7958,20-07-35-0-000-044.002
7959,20-07-35-0-000-045.000
7960,20-07-35-0-000-046.000
7961,20-07-35-0-000-047.000
7962,20-07-35-0-000-047.001
7963,20-07-35-0-000-047.002
7964,20-07-35-0-000-047.003
7965,20-07-35-0-000-047.004
7966,20-07-35-0-000-047.005
7967,20-07-35-0-000-047.006
7968,20-07-35-0-000-047.007
7969,20-07-35-0-000-047.008
7970,20-07-35-0-000-048.000
7971,20-07-35-0-000-048.001
7972,20-07-35-0-000-049.000
7973,20-07-35-0-000-050.000
7974,20-07-35-0-000-050.001
7975,20-07-35-0-000-050.002
7976,20-07-35-0-000-051.000
7977,20-07-35-0-000-052.000
7978,20-07-35-0-000-053.000
7979,20-07-35-0-000-054.000
7980,20-07-36-0-000-001.000
7981,20-07-36-0-000-001.001
7982,20-07-36-0-000-002.000
7983,20-07-36-0-000-002.001
7984,20-07-36-0-000-002.002
7985,20-07-36-0-000-002.004
7986,20-07-36-0-000-002.005
7987,20-07-36-0-000-002.006
7988,20-07-36-0-000-003.000
7989,20-07-36-0-000-004.000
7990,20-07-36-0-000-004.001
7991,20-07-36-0-000-005.000
7992,20-07-36-0-000-005.001
7993,20-07-36-0-000-005.002
7994,20-07-36-0-000-005.003
7995,20-07-36-0-000-005.004
7996,20-07-36-0-000-005.006
7997,20-07-36-0-000-005.008
7998,20-07-36-0-000-005.009
7999,20-07-36-0-000-005.011
8000,20-07-36-0-000-006.000
8001,20-07-36-0-000-006.001
8002,20-07-36-0-000-007.000
8003,20-07-36-0-000-008.000
8004,20-07-36-0-000-009.000
8005,20-07-36-0-000-010.000
8006,20-07-36-0-000-011.000
8007,20-07-36-0-000-012.000
8008,20-07-36-0-000-013.000
8009,20-07-36-0-000-014.000
8010,20-07-36-0-000-015.001
8011,20-07-36-0-000-015.002
8012,20-07-36-0-000-015.003
8013,20-07-36-0-000-016.000
8014,20-07-36-0-000-017.000
8015,20-07-36-0-000-018.000
8016,20-07-36-0-000-019.000
8017,20-07-36-0-000-020.000
8018,20-07-36-0-000-020.001
8019,20-07-36-0-000-020.002
8020,20-07-36-0-000-021.000
8021,20-07-36-0-000-021.001
8022,20-07-36-0-000-022.000
8023,20-07-36-0-000-022.001
8024,20-07-36-0-000-022.002
8025,20-07-36-0-000-022.003
8026,20-07-36-0-000-023.000
8027,20-07-36-0-000-024.000
8028,20-07-36-0-000-024.001
8029,20-07-36-0-000-025.000
8030,20-07-36-0-000-026.000
8031,20-07-36-0-000-026.001
8032,20-07-36-0-000-027.000
8033,20-07-36-0-000-030.001
8034,20-07-36-0-000-031.000
8035,20-07-36-0-000-031.001
8036,20-07-36-0-000-032.000
8037,20-07-36-0-000-033.000
8038,20-07-36-0-000-033.001
8039,20-07-36-0-000-034.000
8040,20-07-36-0-000-034.001
8041,20-08-27-0-000-001.000
8042,20-08-27-0-000-001.001
8043,20-08-27-0-000-001.002
8044,20-08-27-0-000-001.003
8045,20-08-27-0-000-002.000
8046,20-08-27-0-000-003.000
8047,20-08-27-0-000-003.001
8048,20-08-27-0-000-004.000
8049,20-08-27-0-000-004.001
8050,20-08-27-0-000-004.003
8051,20-08-27-0-000-005.000
8052,20-08-27-0-000-006.000
8053,20-08-27-0-000-006.001
8054,20-08-27-0-000-006.002
8055,20-08-27-0-000-006.003
8056,20-08-27-0-000-007.000
8057,20-08-27-0-000-008.000
8058,20-08-27-0-000-008.001
8059,20-08-27-0-000-008.002
8060,20-08-27-0-000-008.003
8061,20-08-27-0-000-008.004
8062,20-08-27-0-000-008.005
8063,20-08-27-0-000-008.006
8064,20-08-27-0-000-008.007
8065,20-08-27-0-000-008.009
8066,20-08-27-0-000-008.010
8067,20-08-27-0-000-008.011
8068,20-08-27-0-000-009.000
8069,20-08-27-0-000-010.000
8070,20-08-27-0-000-010.001
8071,20-08-27-0-000-011.000
8072,20-08-27-0-000-011.001
8073,20-08-27-0-000-011.002
8074,20-08-27-0-000-011.003
8075,20-08-27-0-000-011.004
8076,20-08-27-0-000-011.005
8077,20-08-27-0-000-011.006
8078,20-08-27-0-000-012.000
8079,20-08-27-0-000-012.001
8080,20-08-27-0-000-013.000
8081,20-08-27-0-000-013.001
8082,20-08-27-0-000-014.000
8083,20-08-27-0-000-015.000
8084,20-08-27-0-000-015.001
8085,20-08-27-0-000-016.000
8086,20-08-27-0-000-016.001
8087,20-08-27-0-000-016.002
8088,20-08-27-0-000-016.003
8089,20-08-27-0-000-017.000
8090,20-08-27-0-000-017.001
8091,20-08-27-0-000-017.002
8092,20-08-27-0-000-017.003
8093,20-08-27-0-000-018.000
8094,20-08-27-0-000-019.000
8095,20-08-28-0-000-001.000
8096,20-08-28-0-000-001.001
8097,20-08-28-0-000-001.002
8098,20-08-28-0-000-001.003
8099,20-08-28-0-000-001.004
8100,20-08-28-0-000-001.005
8101,20-08-28-0-000-001.006
8102,20-08-28-0-000-002.000
8103,20-08-28-0-000-003.000
8104,20-08-28-0-000-004.000
8105,20-08-28-0-000-004.001
8106,20-08-28-0-000-004.002
8107,20-08-28-0-000-005.000
8108,20-08-28-0-000-006.000
8109,20-08-28-0-000-007.000
8110,20-08-28-0-000-007.001
8111,20-08-28-0-000-007.002
8112,20-08-28-0-000-008.000
8113,20-08-28-0-000-008.001
8114,20-08-28-0-000-008.002
8115,20-08-28-0-000-009.000
8116,20-08-28-0-000-010.000
8117,20-08-28-0-000-010.001
8118,20-08-28-0-000-010.002
8119,20-08-28-0-000-010.003
8120,20-08-28-0-000-010.004
8121,20-08-28-0-000-011.000
8122,20-08-28-0-000-011.001
8123,20-08-28-0-000-012.000
8124,20-08-28-0-000-012.001
8125,20-08-28-0-000-012.002
8126,20-08-28-0-000-013.000
8127,20-08-28-0-000-013.001
8128,20-08-28-0-000-013.002
8129,20-08-28-0-000-013.003
8130,20-08-28-0-000-013.004
8131,20-08-28-0-000-013.005
8132,20-08-28-0-000-013.006
8133,20-08-28-0-000-013.007
8134,20-08-28-0-000-013.008
8135,20-08-28-0-000-013.009
8136,20-08-28-0-000-013.010
8137,20-08-28-0-000-013.011
8138,20-08-28-0-000-013.012
8139,20-08-28-0-000-013.013
8140,20-08-28-0-000-013.014
8141,20-08-28-0-000-013.015
8142,20-08-28-0-000-013.016
8143,20-08-28-0-000-013.017
8144,20-08-28-0-000-013.018
8145,20-08-28-0-000-013.019
8146,20-08-28-0-000-013.020
8147,20-08-28-0-000-013.021
8148,20-08-28-0-000-013.022
